category,name,addr,website,website_domain,maps,phone,brand,lat,lon,osm_type,osm_id
shop=clothes,Urban Outfitters,7a Fownes Street Upper Dublin,https://www.urbanoutfitters.com/stores/temple-bar,urbanoutfitters.com,"https://www.google.com/maps/search/?api=1&query=53.3452234,-6.2637314",,Urban Outfitters,53.3452234,-6.2637314,way,441055582
shop=clothes,Vera Moda,,,,"https://www.google.com/maps/search/?api=1&query=53.392221,-6.2475181",,,53.392221,-6.2475181,node,10591680063
shop=clothes,Vero Moda,A96 R268,,,"https://www.google.com/maps/search/?api=1&query=53.2930447,-6.1392146",+353-1-230-0907,Vero Moda,53.2930447,-6.1392146,node,9407869220
shop=clothes,Vero Moda,,,,"https://www.google.com/maps/search/?api=1&query=53.2869432,-6.3712604",,Vero Moda,53.2869432,-6.3712604,node,10298931480
shop=clothes,Victoria's Secret,Grafton Street Dublin,https://www.victoriassecret.ie/,victoriassecret.ie,"https://www.google.com/maps/search/?api=1&query=53.341524,-6.2601293",,Victoria's Secret,53.341524,-6.2601293,node,6205682336
shop=clothes,Viper,26 Liffey Street Lower Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3473523,-6.2635433",,,53.3473523,-6.2635433,node,5376983450
shop=clothes,W12,,,,"https://www.google.com/maps/search/?api=1&query=53.3197514,-6.2915162",,,53.3197514,-6.2915162,node,2988815332
shop=clothes,Weavers of Ireland,9 Westmoreland Street Dublin,https://weaversofireland.com/,weaversofireland.com,"https://www.google.com/maps/search/?api=1&query=53.3459126,-6.2594181",,,53.3459126,-6.2594181,node,467744850
shop=clothes,Yaya,7 George's Street Upper Dún Laoghaire,https://yaya.eu/pages/yaya-dun-laoghaire,yaya.eu,"https://www.google.com/maps/search/?api=1&query=53.2920683,-6.1358471",+353 83 404 8243,,53.2920683,-6.1358471,node,10673795299
shop=clothes,Zara,,,,"https://www.google.com/maps/search/?api=1&query=53.3929832,-6.3891721",,Zara,53.3929832,-6.3891721,node,956221522
shop=clothes,Zara,,,,"https://www.google.com/maps/search/?api=1&query=53.3930481,-6.3895853",,Zara,53.3930481,-6.3895853,node,1192623328
shop=clothes,Zara,King Street South Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.34045,-6.262325",,Zara,53.34045,-6.262325,node,2411967878
shop=clothes,Zara,Henry Street Dublin,https://www.zara.com/,zara.com,"https://www.google.com/maps/search/?api=1&query=53.3492538,-6.2644175",,Zara,53.3492538,-6.2644175,node,5377094314
shop=clothes,Zara,,,,"https://www.google.com/maps/search/?api=1&query=53.3535702,-6.3896331",,Zara,53.3535702,-6.3896331,node,11030249307
shop=clothes,Zara,,,,"https://www.google.com/maps/search/?api=1&query=53.2865853,-6.2416814",,Zara,53.2865853,-6.2416814,node,11940354095
shop=clothes,so lo,Wexford Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3365081,-6.2652926",,,53.3365081,-6.2652926,node,2981204964
shop=clothes,vincent's,,,,"https://www.google.com/maps/search/?api=1&query=53.3421424,-6.3566805",,,53.3421424,-6.3566805,node,8521097209
shop=computer,511 Tech Solutions,511 North Circular Road Dublin,http://511techsolutions.com/,511techsolutions.com,"https://www.google.com/maps/search/?api=1&query=53.359536,-6.259787",+353 1 8197834,,53.359536,-6.259787,node,3465847948
shop=computer,Camara Education,,,,"https://www.google.com/maps/search/?api=1&query=53.3474315,-6.3440779",,,53.3474315,-6.3440779,node,10799574332
shop=computer,Castle Computers,,https://www.castlecomputers.ie/,castlecomputers.ie,"https://www.google.com/maps/search/?api=1&query=53.3560626,-6.2649656",,,53.3560626,-6.2649656,node,650350878
shop=computer,Computer Clinic,55a Manor Place,,,"https://www.google.com/maps/search/?api=1&query=53.3522015,-6.2847333",,,53.3522015,-6.2847333,way,308091564
shop=computer,Computer Doctor .ie,,,,"https://www.google.com/maps/search/?api=1&query=53.3625734,-6.2369736",,,53.3625734,-6.2369736,node,11987289644
shop=computer,Computer King,23 Main Street,https://computerking.ie/,computerking.ie,"https://www.google.com/maps/search/?api=1&query=53.3958081,-6.4401495",+353-1-6831518,,53.3958081,-6.4401495,node,6344025087
shop=computer,Computer Room,Terenure Road East Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3099645,-6.2827809",,,53.3099645,-6.2827809,node,3104886050
shop=computer,Contact Solutions,41 Ravensdale Park D12 A0HC,,,"https://www.google.com/maps/search/?api=1&query=53.3149745,-6.3010744",+353 1 4027914,,53.3149745,-6.3010744,node,4248540837
shop=computer,Express Tech,Baggot Street Lower Dublin,https://www.expresstech.ie/,expresstech.ie,"https://www.google.com/maps/search/?api=1&query=53.3362604,-6.2485032",,,53.3362604,-6.2485032,node,4806183921
shop=computer,FixIT,,https://www.fixitireland.ie/,fixitireland.ie,"https://www.google.com/maps/search/?api=1&query=53.3019007,-6.1800966",+353-1-210-1012,,53.3019007,-6.1800966,node,4938934822
shop=computer,IT Clinic - Computer repair services,332 North Circular Road,,,"https://www.google.com/maps/search/?api=1&query=53.3606037,-6.2746358",,,53.3606037,-6.2746358,node,2682531691
shop=computer,IT Direct,Parliament Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3442889,-6.2674482",,,53.3442889,-6.2674482,node,2710596548
shop=computer,IT Star,Georges Street Upper,https://itstar.ie/,itstar.ie,"https://www.google.com/maps/search/?api=1&query=53.292322,-6.1356524",+353-1-558-9306,,53.292322,-6.1356524,node,8855254682
shop=computer,IT-FIX,176 Parnell Street,,,"https://www.google.com/maps/search/?api=1&query=53.3517241,-6.2633365",,,53.3517241,-6.2633365,node,6260897985
shop=computer,IT-FIX,111 Capel Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3493649,-6.2692872",,,53.3493649,-6.2692872,node,6260908185
shop=computer,LaptopLab at Back From The Future,58 South Great George's Street Dublin,https://backfromthefuture.ie/,backfromthefuture.ie,"https://www.google.com/maps/search/?api=1&query=53.3421458,-6.2648817",+353-1-4757177,,53.3421458,-6.2648817,node,5546148377
shop=computer,Laptoplab,Unit 11 Main Street Donnybrook,https://backfromthefuture.ie/,backfromthefuture.ie,"https://www.google.com/maps/search/?api=1&query=53.3223548,-6.2377751",+353-1-531-0400,,53.3223548,-6.2377751,node,5167945446
shop=computer,Mactivate,Unit 13,,,"https://www.google.com/maps/search/?api=1&query=53.4104945,-6.3567434",,,53.4104945,-6.3567434,node,539137657
shop=computer,MicroPro Computers,98 Nutgrove Avenue,,,"https://www.google.com/maps/search/?api=1&query=53.2924725,-6.2726793",,,53.2924725,-6.2726793,way,83699623
shop=computer,New Paddy,68 Convent Road Dún Laoghaire,https://www.newpaddy.ie,newpaddy.ie,"https://www.google.com/maps/search/?api=1&query=53.2924642,-6.1372168",+353-1-230-3852,,53.2924642,-6.1372168,node,6179505934
shop=computer,PC House,Dublin,https://www.pchouse.ie/,pchouse.ie,"https://www.google.com/maps/search/?api=1&query=53.3555815,-6.2645275",,,53.3555815,-6.2645275,node,11210667189
shop=computer,Printbox,Dorset Street Upper,http://printbox.ie/,printbox.ie,"https://www.google.com/maps/search/?api=1&query=53.3562522,-6.265289",+353-85-7079001,,53.3562522,-6.265289,node,5384454767
shop=computer,Select,King Street South Dublin,https://ie.selectonline.com/,ie.selectonline.com,"https://www.google.com/maps/search/?api=1&query=53.340386,-6.262067",,,53.340386,-6.262067,node,2411968976
shop=computer,Select,D16 KD91,https://ie.selectonline.com,ie.selectonline.com,"https://www.google.com/maps/search/?api=1&query=53.2871795,-6.2419778",0818 66 8888,,53.2871795,-6.2419778,node,11199853707
shop=computer,Select,111 Grafton Street Dublin,https://ie.selectonline.com/,ie.selectonline.com,"https://www.google.com/maps/search/?api=1&query=53.343656,-6.2595304",,,53.343656,-6.2595304,way,261260362
shop=computer,Softtech Computers,Dundrum Road,,,"https://www.google.com/maps/search/?api=1&query=53.2972078,-6.2468311",,,53.2972078,-6.2468311,node,6433689543
shop=computer,Tech4U,44 Fairview Strand,https://tech4u.ie,tech4u.ie,"https://www.google.com/maps/search/?api=1&query=53.36267,-6.2398236",+353 1 8069 853,,53.36267,-6.2398236,way,983727330
shop=computer,Techclub,Clanbrassil Street Upper,,,"https://www.google.com/maps/search/?api=1&query=53.3320864,-6.2749888",,,53.3320864,-6.2749888,node,3902405494
shop=computer,Technology Solutions,39 Westland Row Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3425282,-6.2500767",,,53.3425282,-6.2500767,node,3971792806
shop=computer,The Laptop Shop,Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3402785,-6.2626747",,,53.3402785,-6.2626747,node,12176994739
shop=computer,WestTech Technologies,112-114 Ardilaun Court,https://westtech.ie/,westtech.ie,"https://www.google.com/maps/search/?api=1&query=53.340798,-6.2725989",(01) 437 8306,,53.340798,-6.2725989,node,9344490428
shop=computer,eBox,Dorset Street Upper Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3566278,-6.2644403",,,53.3566278,-6.2644403,node,1349656253
shop=electronics,Allied Appliances,24 Crumlin Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3316909,-6.2948259",,,53.3316909,-6.2948259,way,929163427
shop=electronics,Barb Electrical,Park Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.372585,-6.3209574",,,53.372585,-6.3209574,way,972112541
shop=electronics,Bowen Electrical Wholesalers Ltd.,Brookfield Terrace,http://www.bowenelectrical.com/,bowenelectrical.com,"https://www.google.com/maps/search/?api=1&query=53.2956575,-6.1790115",,,53.2956575,-6.1790115,node,3745276608
shop=electronics,Brother,37 Constellation Avenue Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.4040281,-6.233921",,,53.4040281,-6.233921,node,4358058502
shop=electronics,Buddy Mobile,,,,"https://www.google.com/maps/search/?api=1&query=53.3637024,-6.2345258",,,53.3637024,-6.2345258,way,314103957
shop=electronics,C.S.S. Audio Visual,,,,"https://www.google.com/maps/search/?api=1&query=53.3669432,-6.1734406",,,53.3669432,-6.1734406,way,1026201414
shop=electronics,CQ Commuunications,22 Ormond Quay Lower Dublin,https://cqcomms.com/,cqcomms.com,"https://www.google.com/maps/search/?api=1&query=53.3463766,-6.2653823",+353 1 8722752,,53.3463766,-6.2653823,node,3477082226
shop=electronics,Carrick Hoover Centre,7A Carrickbrennan Road,,,"https://www.google.com/maps/search/?api=1&query=53.2929482,-6.1520224",,,53.2929482,-6.1520224,way,58641344
shop=electronics,CeX,23 George's Street Great South Dublin,https://ie.webuy.com/site/storeDetail?branchId=1536,ie.webuy.com,"https://www.google.com/maps/search/?api=1&query=53.3424244,-6.2643676",,CeX,53.3424244,-6.2643676,node,2997549699
shop=electronics,CeX,13 Westmoreland Street Dublin,https://ie.webuy.com/site/storeDetail?branchId=1524,ie.webuy.com,"https://www.google.com/maps/search/?api=1&query=53.3461991,-6.2594034",,CeX,53.3461991,-6.2594034,node,3450095069
shop=electronics,CeX,68 George's Street Lower Dún Laoghaire A96HX37,https://ie.webuy.com/,ie.webuy.com,"https://www.google.com/maps/search/?api=1&query=53.2925865,-6.1369586",,CeX,53.2925865,-6.1369586,node,6178819985
shop=electronics,CeX,Main Street Bray,,,"https://www.google.com/maps/search/?api=1&query=53.202943,-6.1095986",,CeX,53.202943,-6.1095986,node,8091941732
shop=electronics,CeX,,,,"https://www.google.com/maps/search/?api=1&query=53.2861194,-6.3714326",,CeX,53.2861194,-6.3714326,node,9281625775
shop=electronics,CeX,,,,"https://www.google.com/maps/search/?api=1&query=53.3919224,-6.2485474",,CeX,53.3919224,-6.2485474,node,10591621652
shop=electronics,CeX,Nutgrove Way,,,"https://www.google.com/maps/search/?api=1&query=53.2900275,-6.267413",,CeX,53.2900275,-6.267413,node,12915650356
shop=electronics,CeX,11-12 Liffey Street Upper Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3487539,-6.2640617",,CeX,53.3487539,-6.2640617,way,612788283
shop=electronics,Currys,Coldcut Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3483647,-6.3910723",,currys,53.3483647,-6.3910723,node,846868087
shop=electronics,Currys,9 Carrickmines Park,https://www.currys.ie/,currys.ie,"https://www.google.com/maps/search/?api=1&query=53.2503644,-6.1850358",,currys,53.2503644,-6.1850358,node,943370453
shop=electronics,Currys,Mary Street Dublin,https://www.currys.ie/,currys.ie,"https://www.google.com/maps/search/?api=1&query=53.3478127,-6.2656875",,currys,53.3478127,-6.2656875,node,6789905190
shop=electronics,Currys,,,,"https://www.google.com/maps/search/?api=1&query=53.4471122,-6.2238956",,currys,53.4471122,-6.2238956,node,10736705862
shop=electronics,Currys,,,,"https://www.google.com/maps/search/?api=1&query=53.3950339,-6.3887562",,currys,53.3950339,-6.3887562,way,1258902575
shop=electronics,DID Electrical,Mornington Park Dublin,https://www.did.ie/,did.ie,"https://www.google.com/maps/search/?api=1&query=53.3822046,-6.208021",+353 1 8513322,DID Electrical,53.3822046,-6.208021,node,1529996771
shop=electronics,DID Electrical,81 Kilmacud Road Lower Stillorgan,https://www.did.ie/stores/stillorgan,did.ie,"https://www.google.com/maps/search/?api=1&query=53.2889249,-6.2045087",+353-1-288-4174,DID Electrical,53.2889249,-6.2045087,node,4078519907
shop=electronics,DID Electrical,Belgard Road,,,"https://www.google.com/maps/search/?api=1&query=53.2885436,-6.3671483",,DID Electrical,53.2885436,-6.3671483,node,10555210328
shop=electronics,DID Electrical,,,,"https://www.google.com/maps/search/?api=1&query=53.446187,-6.2266801",,DID Electrical,53.446187,-6.2266801,node,12643193033
shop=electronics,DID Electrical,310-314 Sundrive Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3296816,-6.2984876",+35314531844,DID Electrical,53.3296816,-6.2984876,way,127359304
shop=electronics,DID Electrical,,,,"https://www.google.com/maps/search/?api=1&query=53.3834011,-6.2940817",,DID Electrical,53.3834011,-6.2940817,way,1182074184
shop=electronics,Dolphin Electrical,,,,"https://www.google.com/maps/search/?api=1&query=53.3338753,-6.2916594",,,53.3338753,-6.2916594,node,4266245714
shop=electronics,Dominic Smith,Blanchardstown Retail Park,,,"https://www.google.com/maps/search/?api=1&query=53.3955155,-6.3916566",,,53.3955155,-6.3916566,way,1264189605
shop=electronics,Dublin Electrical Wholesalers Ltd.,,,,"https://www.google.com/maps/search/?api=1&query=53.3574591,-6.2510679",,,53.3574591,-6.2510679,node,467744912
shop=electronics,Electro Repair Centre,40 George's Street Great South Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3418701,-6.2647109",,,53.3418701,-6.2647109,node,2997543388
shop=electronics,Electronic Security Products Ltd,641 Howth Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3815206,-6.1527857",,,53.3815206,-6.1527857,node,3826598826
shop=electronics,Farnell's,Jamestown Road,,,"https://www.google.com/maps/search/?api=1&query=53.3896765,-6.2986098",,,53.3896765,-6.2986098,way,1022471502
shop=electronics,Fix My Tech,35 Rathmines Road Upper,,,"https://www.google.com/maps/search/?api=1&query=53.3208633,-6.2656653",+353-1-4976106,,53.3208633,-6.2656653,node,564453102
shop=electronics,Fonefix,,,,"https://www.google.com/maps/search/?api=1&query=53.2752379,-6.2050543",,,53.2752379,-6.2050543,node,3985753837
shop=electronics,Freesat Satellite TV,132 Philipsburgh Avenue Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3684501,-6.2392396",,,53.3684501,-6.2392396,way,359845032
shop=electronics,Fuji Digital Center,Malahide Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.4010817,-6.1792124",,,53.4010817,-6.1792124,node,5562033604
shop=electronics,Gallagher TV,10 Rathmines Road Upper Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3211875,-6.2655146",+353 1 4910222,,53.3211875,-6.2655146,node,3040092717
shop=electronics,Hugmie,Liffey Street Upper Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3488006,-6.2644104",,,53.3488006,-6.2644104,node,5377069132
shop=electronics,Hugmie,The Square Tallaght,,,"https://www.google.com/maps/search/?api=1&query=53.2863636,-6.3719867",,,53.2863636,-6.3719867,node,10298931483
shop=electronics,InMotion,,,,"https://www.google.com/maps/search/?api=1&query=53.4257145,-6.2404399",,InMotion,53.4257145,-6.2404399,node,12209379862
shop=electronics,InMotion,,,,"https://www.google.com/maps/search/?api=1&query=53.4272613,-6.2448564",,InMotion,53.4272613,-6.2448564,node,13246126564
shop=electronics,KDElectronics.ie,Muirfield Drive Dublin,http://KDElectronics.ie,kdelectronics.ie,"https://www.google.com/maps/search/?api=1&query=53.3291793,-6.3330422",,,53.3291793,-6.3330422,node,11179667544
shop=electronics,Kellihers Electrical,Three Rock Road,,,"https://www.google.com/maps/search/?api=1&query=53.2748275,-6.2103989",,,53.2748275,-6.2103989,way,302437922
shop=electronics,Mastercare,,,,"https://www.google.com/maps/search/?api=1&query=53.3710838,-6.2072228",,,53.3710838,-6.2072228,way,341314113
shop=electronics,Music Maker,29 Exchequer Street Dublin,https://musicmaker.ie/,musicmaker.ie,"https://www.google.com/maps/search/?api=1&query=53.3432193,-6.2625891",+353 16779004,,53.3432193,-6.2625891,node,4100276891
shop=electronics,MySatNav.ie,93 George's Street Upper Dún Laoghaire A96 V1K8,https://www.mysatnav.ie,mysatnav.ie,"https://www.google.com/maps/search/?api=1&query=53.2911848,-6.1329629",+353 1 293 6987,Garmin; Shokz; Withings,53.2911848,-6.1329629,node,12061087833
shop=electronics,ND Electrical,108 Nutgrove Avenue,,,"https://www.google.com/maps/search/?api=1&query=53.2922492,-6.2721065",,,53.2922492,-6.2721065,way,83699611
shop=electronics,National Electrical Wholesalers,MP2,,,"https://www.google.com/maps/search/?api=1&query=53.3674307,-6.2272817",,,53.3674307,-6.2272817,way,986938183
shop=electronics,New Paddy Electronics,,,,"https://www.google.com/maps/search/?api=1&query=53.3922437,-6.2488948",,,53.3922437,-6.2488948,node,2858669255
shop=electronics,New Paddy Electronics,,,,"https://www.google.com/maps/search/?api=1&query=53.2593787,-6.1970981",,,53.2593787,-6.1970981,node,3279350697
shop=electronics,One Stop Repair,,,,"https://www.google.com/maps/search/?api=1&query=53.2699953,-6.1671359",,,53.2699953,-6.1671359,node,4276967792
shop=electronics,PC-universe.net (moved),Harold's Cross Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3196474,-6.2789984",,,53.3196474,-6.2789984,node,2986844485
shop=electronics,Power City,,https://powercity.ie/,powercity.ie,"https://www.google.com/maps/search/?api=1&query=53.2783225,-6.1412515",,,53.2783225,-6.1412515,node,13088778479
shop=electronics,Power City,Malahide Road Dublin,https://powercity.ie/,powercity.ie,"https://www.google.com/maps/search/?api=1&query=53.3920502,-6.1918011",,,53.3920502,-6.1918011,way,339519160
shop=electronics,Remax,16a Patrick Street,,,"https://www.google.com/maps/search/?api=1&query=53.2916108,-6.137238",+353 1 558 5319,,53.2916108,-6.137238,node,10685727565
shop=electronics,Rialto Electrical Limited,South Circular Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.336079,-6.298582",+353 1 4539331,,53.336079,-6.298582,node,2984153566
shop=electronics,Safesounds,4 Richmond Road Dublin,http://www.safesounds.ie/,safesounds.ie,"https://www.google.com/maps/search/?api=1&query=53.3686207,-6.2548035",+353 1 8375357,,53.3686207,-6.2548035,node,3140481198
shop=electronics,Serlex Engineering Limited,,,,"https://www.google.com/maps/search/?api=1&query=53.4437237,-6.2182952",,,53.4437237,-6.2182952,node,4776722331
shop=electronics,Smart Mobile,Dame Street Dublin,https://smartmobiles.ie/,smartmobiles.ie,"https://www.google.com/maps/search/?api=1&query=53.3442684,-6.2666781",,,53.3442684,-6.2666781,node,2710596556
shop=electronics,Sundrive Electrical,Sundrive Road,,,"https://www.google.com/maps/search/?api=1&query=53.3211559,-6.2935366",,,53.3211559,-6.2935366,node,2989946093
shop=electronics,Techworld,13 Liffey Street Upper Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.348815,-6.2641336",,,53.348815,-6.2641336,node,5377069140
shop=electronics,Utech Charlestown,Saint Margaret's Road,http://www.utech.ie,utech.ie,"https://www.google.com/maps/search/?api=1&query=53.4040907,-6.3033139",+353 89 445 0488,,53.4040907,-6.3033139,node,13525591301
shop=electronics,V-GSM,7 Carysfort Avenue Blackrock A94 K6Y5,http://v-gsm.com/,v-gsm.com,"https://www.google.com/maps/search/?api=1&query=53.3007707,-6.1776214",+353-1-555-6686,,53.3007707,-6.1776214,node,3730419534
shop=electronics,Zintek Systems,Greenhills Road,,,"https://www.google.com/maps/search/?api=1&query=53.2951414,-6.3542401",,,53.2951414,-6.3542401,node,1991035242
shop=electronics,iFix Electronic Repair,,,,"https://www.google.com/maps/search/?api=1&query=53.2893562,-6.200708",+353-1-288-3322,,53.2893562,-6.200708,node,4080234183
shop=mobile_phone,3 Store,Main Street,,,"https://www.google.com/maps/search/?api=1&query=53.20459,-6.1091817",,3 Store,53.20459,-6.1091817,node,4818660251
shop=mobile_phone,3 Store,Mary Street Dublin,https://www.three.ie/,three.ie,"https://www.google.com/maps/search/?api=1&query=53.3490335,-6.2646883",,3 Store,53.3490335,-6.2646883,node,5377095226
shop=mobile_phone,3 Store,,,,"https://www.google.com/maps/search/?api=1&query=53.3524871,-6.3915332",,3 Store,53.3524871,-6.3915332,node,5556478121
shop=mobile_phone,3 Store,Sandyford Road,https://three.ie,three.ie,"https://www.google.com/maps/search/?api=1&query=53.2866421,-6.2412094",,3 Store,53.2866421,-6.2412094,node,11825145016
shop=mobile_phone,3 Store,75 George's Street Lower Dún Laoghaire,https://www.three.ie/,three.ie,"https://www.google.com/maps/search/?api=1&query=53.2923452,-6.1364667",,3 Store,53.2923452,-6.1364667,way,58693014
shop=mobile_phone,3 Store,46 Grafton Street Dublin,https://www.three.ie/stores/three-store-grafton-street,three.ie,"https://www.google.com/maps/search/?api=1&query=53.3403665,-6.2604938",,3 Store,53.3403665,-6.2604938,way,230479377
shop=mobile_phone,3 Store,35 Henry Street Dublin,https://www.three.ie/stores/three-store-henry-street,three.ie,"https://www.google.com/maps/search/?api=1&query=53.3497656,-6.2612514",,3 Store,53.3497656,-6.2612514,way,435840491
shop=mobile_phone,AM Mobile,Mary Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3485405,-6.2677639",,,53.3485405,-6.2677639,node,10207785882
shop=mobile_phone,Ballyfermot Tech,,,,"https://www.google.com/maps/search/?api=1&query=53.342416,-6.3526669",,,53.342416,-6.3526669,node,8521097199
shop=mobile_phone,City Communications,Clanbrassil Street Lower Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3342352,-6.2751051",,,53.3342352,-6.2751051,node,3028114730
shop=mobile_phone,Eir,Cromwellsfort Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3157775,-6.3175446",,Eir,53.3157775,-6.3175446,node,4913827542
shop=mobile_phone,Eir,,,,"https://www.google.com/maps/search/?api=1&query=53.3524516,-6.3917461",,Eir,53.3524516,-6.3917461,node,5556378954
shop=mobile_phone,Eir,Malahide Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.4011879,-6.1796062",,Eir,53.4011879,-6.1796062,node,5562028789
shop=mobile_phone,Eir,Grafton Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3417765,-6.2599663",,Eir,53.3417765,-6.2599663,node,6772160809
shop=mobile_phone,Eir,,,,"https://www.google.com/maps/search/?api=1&query=53.3934951,-6.390969",,Eir,53.3934951,-6.390969,node,10562208172
shop=mobile_phone,Eir,,,,"https://www.google.com/maps/search/?api=1&query=53.2925857,-6.1353104",+353 1 2311 544,Eir,53.2925857,-6.1353104,node,10723926495
shop=mobile_phone,Eir,,,,"https://www.google.com/maps/search/?api=1&query=53.3246781,-6.3962339",,Eir,53.3246781,-6.3962339,node,12636352970
shop=mobile_phone,Eir,34 Henry Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.349782,-6.2611519",,Eir,53.349782,-6.2611519,way,435840492
shop=mobile_phone,Eir / Meteor,,,,"https://www.google.com/maps/search/?api=1&query=53.392544,-6.2480924",,Eir,53.392544,-6.2480924,node,4105794008
shop=mobile_phone,FAST Sales & Repair,O'Connell Street Lower Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.348661,-6.2594222",,,53.348661,-6.2594222,node,5628924042
shop=mobile_phone,FM Mobiles,40 George's Street Great South Dublin,http://fmmobiles.ie/,fmmobiles.ie,"https://www.google.com/maps/search/?api=1&query=53.3418268,-6.2647615",+353 1 6750692,,53.3418268,-6.2647615,node,2997543387
shop=mobile_phone,Fixstop Phonetix,352 North Circular Road,,,"https://www.google.com/maps/search/?api=1&query=53.3607291,-6.2734912",,,53.3607291,-6.2734912,node,6205757550
shop=mobile_phone,Fone4u,Main Street Bray,,,"https://www.google.com/maps/search/?api=1&query=53.2028739,-6.1096318",,,53.2028739,-6.1096318,node,8419571420
shop=mobile_phone,Fonua,,,,"https://www.google.com/maps/search/?api=1&query=53.2696115,-6.2005078",,,53.2696115,-6.2005078,node,3985753838
shop=mobile_phone,GSM Connection,Talbot Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3507433,-6.2538233",,,53.3507433,-6.2538233,node,5585403355
shop=mobile_phone,GSM Workshop,,,,"https://www.google.com/maps/search/?api=1&query=53.3502425,-6.256932",,,53.3502425,-6.256932,node,6544830666
shop=mobile_phone,Hugmie,Nutgrove Way,,,"https://www.google.com/maps/search/?api=1&query=53.2898953,-6.2669679",,,53.2898953,-6.2669679,node,12915650375
shop=mobile_phone,IT Star,Rathmines Road Lower Dublin,https://itstar.ie/,itstar.ie,"https://www.google.com/maps/search/?api=1&query=53.3221106,-6.2655744",,,53.3221106,-6.2655744,node,2797135300
shop=mobile_phone,It fix,,,,"https://www.google.com/maps/search/?api=1&query=53.3513889,-6.264217",,,53.3513889,-6.264217,node,11243891562
shop=mobile_phone,Mobile Fix,36 Aungier Street Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.338775,-6.2658736",,,53.338775,-6.2658736,node,2996360238
shop=mobile_phone,Mr. Fixs,Mercer Street,,,"https://www.google.com/maps/search/?api=1&query=53.3391183,-6.2642688",,,53.3391183,-6.2642688,node,6185171881
shop=mobile_phone,Mr. iPhone,2 Clanbrassil Street Upper Dublin,http://mriphonedublin.com/,mriphonedublin.com,"https://www.google.com/maps/search/?api=1&query=53.3320771,-6.2753727",+353 1 4411211,,53.3320771,-6.2753727,node,3028081128
shop=mobile_phone,Mr. iPhone,Phibsborough Road Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.359988,-6.2728364",,,53.359988,-6.2728364,node,3054706961
shop=mobile_phone,Murray Mobile,2 Rathmines Road Upper Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3215729,-6.2656752",+353 1 4411340,,53.3215729,-6.2656752,node,4396962948
shop=mobile_phone,Murray Mobile,,,,"https://www.google.com/maps/search/?api=1&query=53.3009698,-6.1817139",,,53.3009698,-6.1817139,node,6680245081
shop=mobile_phone,Murray Mobile,,,,"https://www.google.com/maps/search/?api=1&query=53.3432818,-6.3564579",,,53.3432818,-6.3564579,node,8521097210
shop=mobile_phone,OMG,159 Parnell Street,,,"https://www.google.com/maps/search/?api=1&query=53.3530881,-6.2607032",,,53.3530881,-6.2607032,node,5301563873
shop=mobile_phone,Pair,32 Wicklow Street Dublin,https://pairmobile.ie/,pairmobile.ie,"https://www.google.com/maps/search/?api=1&query=53.3429539,-6.2611356",+353 170 79926,,53.3429539,-6.2611356,node,4100276892
shop=mobile_phone,Phonely,Liffey Street Lower Dublin,,,"https://www.google.com/maps/search/?api=1&query=53.3470324,-6.2634763",,,53.3470324,-6.2634763,node,5376941078
shop=mobile_phone,Reboot,Harbour Road,,,"https://www.google.com/maps/search/?api=1&query=53.387705,-6.0677227",,,53.387705,-6.0677227,node,6660318793
